Date,City,Water_Usage,Water_Loss,Reservoir_Level,Daily_Supply,Water_Quality
2026-07-30,Bengaluru,540.2,19.5,69.2,645.8,87.7
2026-07-31,Bengaluru,640.5,19.1,63.0,762.6,87.2
2026-08-01,Bengaluru,637.6,18.0,57.0,752.5,87.4
2026-08-02,Bengaluru,594.2,17.7,75.9,699.5,84.6
2026-08-03,Bengaluru,535.0,16.5,70.6,623.2,87.3
2026-08-04,Bengaluru,579.1,17.2,70.0,678.6,87.4
2026-08-05,Bengaluru,609.0,16.0,63.7,706.5,89.8
2026-08-06,Bengaluru,636.5,16.9,57.5,743.7,87.4
2026-08-07,Bengaluru,498.6,19.8,52.4,597.5,88.0
2026-08-08,Bengaluru,636.6,19.8,46.1,763.0,89.4
2026-08-09,Bengaluru,625.8,17.8,41.9,736.9,86.6
2026-08-10,Bengaluru,630.0,18.7,35.6,747.5,89.1
2026-08-11,Bengaluru,582.7,18.0,29.9,687.3,88.3
2026-08-12,Bengaluru,584.4,17.1,29.6,684.2,85.9
2026-08-13,Bengaluru,593.7,16.6,23.7,692.4,89.4
2026-08-14,Bengaluru,510.2,20.0,27.4,612.0,87.8
2026-08-15,Bengaluru,620.3,20.5,57.4,747.4,86.6
2026-08-16,Bengaluru,532.4,17.8,52.1,627.5,87.8
2026-08-17,Bengaluru,604.8,15.9,66.0,701.2,86.0
2026-08-18,Bengaluru,592.1,19.9,60.2,709.6,88.6
2026-08-19,Bengaluru,493.9,18.1,56.8,583.2,87.7
2026-08-20,Bengaluru,629.9,17.9,50.6,742.9,87.2
2026-08-21,Bengaluru,612.8,19.7,44.5,733.6,86.5
2026-08-22,Bengaluru,573.3,17.2,51.2,672.1,86.6
2026-08-23,Bengaluru,531.9,16.3,45.9,618.6,88.3
2026-08-24,Bengaluru,604.7,17.3,58.0,709.1,84.3
2026-08-25,Bengaluru,591.7,16.2,52.0,687.6,87.6
2026-08-26,Bengaluru,551.2,18.3,46.3,652.0,87.7
2026-08-27,Bengaluru,538.3,18.5,40.8,638.1,85.6
2026-08-28,Bengaluru,571.3,17.0,35.1,668.1,87.9
2026-08-29,Bengaluru,565.2,18.8,34.2,671.7,85.5
2026-08-30,Bengaluru,542.3,18.3,28.8,641.3,89.0
2026-08-31,Bengaluru,500.8,19.2,69.5,596.9,84.4
2026-09-01,Bengaluru,552.7,19.0,64.1,657.8,87.4
2026-09-02,Bengaluru,568.2,18.6,64.5,673.9,88.0
2026-09-03,Bengaluru,613.3,18.3,58.3,725.5,86.9
2026-09-04,Bengaluru,567.5,16.8,52.6,662.9,87.3
2026-09-05,Bengaluru,572.1,17.5,46.8,671.9,86.9
2026-09-06,Bengaluru,566.9,17.5,41.1,665.9,86.5
2026-09-07,Bengaluru,500.5,19.8,36.2,599.8,87.3
2026-09-08,Bengaluru,564.6,18.6,30.7,669.5,89.8
2026-09-09,Bengaluru,580.9,16.5,25.1,676.8,86.7
2026-09-10,Bengaluru,618.0,18.6,20.0,733.0,87.9
2026-09-11,Bengaluru,590.0,17.0,20.0,690.4,91.0
2026-09-12,Bengaluru,570.3,19.0,20.0,678.5,89.9
2026-09-13,Bengaluru,553.4,16.5,20.0,644.4,87.9
2026-09-14,Bengaluru,516.9,17.1,20.0,605.5,87.5
2026-09-15,Bengaluru,552.6,19.4,57.8,659.7,85.9
2026-09-16,Bengaluru,569.4,17.8,52.1,670.6,89.0
2026-09-17,Bengaluru,600.4,18.3,46.2,710.2,88.4
2026-09-18,Bengaluru,562.3,17.2,40.6,659.1,89.1
2026-09-19,Bengaluru,544.4,18.9,60.3,647.5,86.3
2026-09-20,Bengaluru,564.4,18.4,56.5,668.2,88.6
2026-09-21,Bengaluru,584.2,19.7,50.7,699.4,88.5
2026-09-22,Bengaluru,586.6,18.9,45.0,697.4,89.2
2026-09-23,Bengaluru,582.2,16.3,38.9,677.3,89.4
2026-09-24,Bengaluru,529.1,16.7,42.5,617.2,87.8
2026-09-25,Bengaluru,508.9,18.7,37.3,604.1,88.0
2026-09-26,Bengaluru,577.3,18.9,31.6,686.4,88.3
2026-09-27,Bengaluru,544.4,17.5,39.0,639.7,87.4
2026-09-28,Bengaluru,575.7,17.0,66.6,673.3,85.2
2026-09-29,Bengaluru,565.4,17.5,61.0,664.6,85.9
2026-09-30,Bengaluru,557.3,18.5,55.5,660.6,87.2
2026-10-01,Bengaluru,520.9,18.7,50.1,618.1,88.1
2026-10-02,Bengaluru,512.4,17.6,44.9,602.3,88.3
2026-10-03,Bengaluru,554.9,19.4,39.2,662.5,87.3
2026-10-04,Bengaluru,502.9,19.7,34.2,601.8,88.3
2026-10-05,Bengaluru,578.7,17.4,50.2,679.5,86.7
2026-10-06,Bengaluru,535.9,17.4,44.8,629.4,86.8
2026-10-07,Bengaluru,499.0,18.2,39.7,589.9,88.7
2026-10-08,Bengaluru,552.4,17.3,34.3,647.8,86.6
2026-10-09,Bengaluru,501.2,19.2,87.7,597.4,82.7
2026-10-10,Bengaluru,486.0,14.8,82.9,558.0,88.8
2026-10-11,Bengaluru,613.0,17.5,86.0,720.6,88.0
2026-10-12,Bengaluru,584.4,19.1,80.1,695.8,86.8
2026-10-13,Bengaluru,496.1,18.1,75.0,585.6,89.2
2026-10-14,Bengaluru,533.7,17.2,69.7,625.2,87.7
2026-10-15,Bengaluru,514.7,18.7,64.6,611.1,88.4
2026-10-16,Bengaluru,535.0,18.2,59.2,632.4,86.1
2026-10-17,Bengaluru,531.3,16.5,100.0,619.2,83.5
2026-10-18,Bengaluru,495.1,17.9,95.0,583.9,87.0
2026-10-19,Bengaluru,498.3,17.7,89.9,586.3,87.6
2026-10-20,Bengaluru,500.7,18.8,85.0,594.7,88.7
2026-10-21,Bengaluru,543.0,19.1,79.7,646.9,88.1
2026-10-22,Bengaluru,520.9,18.9,74.6,619.3,88.3
2026-10-23,Bengaluru,526.3,18.1,69.3,621.4,86.9
2026-10-24,Bengaluru,480.9,18.2,64.4,568.6,88.1
2026-10-25,Bengaluru,490.7,18.4,59.4,580.8,88.2
2026-10-26,Bengaluru,542.6,17.7,64.7,638.8,86.7
2026-10-27,Bengaluru,543.8,17.9,59.3,640.9,87.0
2026-10-28,Bengaluru,510.3,19.0,54.0,607.3,89.3
2026-10-29,Bengaluru,537.9,17.2,48.4,630.6,87.8
2026-10-30,Bengaluru,538.9,18.7,54.3,639.7,87.7
2026-10-31,Bengaluru,526.7,17.5,49.2,618.9,87.4
2026-11-01,Bengaluru,464.6,18.6,44.6,551.0,86.8
2026-11-02,Bengaluru,487.0,17.2,39.8,571.0,89.5
2026-11-03,Bengaluru,569.9,20.8,34.3,688.4,87.8
2026-11-04,Bengaluru,473.1,19.3,29.6,564.3,86.5
2026-11-05,Bengaluru,520.5,16.1,24.6,604.4,86.6
2026-11-06,Bengaluru,503.0,19.4,20.0,600.4,89.3
2026-11-07,Bengaluru,496.3,16.8,20.0,579.5,88.9
2026-11-08,Bengaluru,505.7,17.9,20.0,596.5,86.8
2026-11-09,Bengaluru,503.6,15.8,20.0,583.3,90.2
2026-11-10,Bengaluru,537.6,19.5,20.0,642.2,86.1
2026-11-11,Bengaluru,524.2,17.5,20.0,616.0,89.6
2026-11-12,Bengaluru,508.2,19.7,20.0,608.2,86.5
2026-11-13,Bengaluru,506.3,19.3,20.0,604.0,88.0
2026-11-14,Bengaluru,512.1,18.1,20.0,605.0,87.8
2026-11-15,Bengaluru,492.1,18.1,20.0,581.2,86.8
2026-11-16,Bengaluru,514.8,18.5,20.0,610.1,88.7
2026-11-17,Bengaluru,530.3,18.2,20.0,626.6,86.8
2026-11-18,Bengaluru,447.3,19.1,20.0,532.9,87.2
2026-11-19,Bengaluru,524.5,18.7,20.0,622.6,87.2
2026-11-20,Bengaluru,482.7,18.8,20.0,573.3,87.1
2026-11-21,Bengaluru,508.3,16.3,25.2,591.1,87.4
2026-11-22,Bengaluru,521.3,19.1,51.0,620.6,85.1
2026-11-23,Bengaluru,504.8,15.8,45.9,584.4,88.8
2026-11-24,Bengaluru,531.1,16.6,40.6,619.5,87.7
2026-11-25,Bengaluru,525.7,17.0,42.2,615.1,87.2
2026-11-26,Bengaluru,513.8,16.9,37.0,600.7,86.6
2026-11-27,Bengaluru,540.4,19.7,31.6,647.1,89.3
2026-11-28,Bengaluru,481.3,16.9,26.7,562.8,88.2
2026-11-29,Bengaluru,511.6,16.8,21.5,597.7,88.4
2026-11-30,Bengaluru,493.7,18.6,20.0,585.4,90.1
2026-12-01,Bengaluru,500.2,16.4,20.0,582.2,86.4
2026-12-02,Bengaluru,499.2,18.7,20.0,592.8,90.0
2026-12-03,Bengaluru,525.5,16.0,20.0,609.8,89.5
2026-12-04,Bengaluru,532.6,18.4,23.1,630.7,85.0
2026-12-05,Bengaluru,500.7,18.1,20.0,591.3,87.3
2026-12-06,Bengaluru,489.0,18.3,20.0,578.5,90.0
2026-12-07,Bengaluru,527.3,17.8,20.0,621.0,85.2
2026-12-08,Bengaluru,510.1,17.8,20.0,601.2,87.2
2026-12-09,Bengaluru,511.6,17.7,20.0,602.0,88.8
2026-12-10,Bengaluru,460.1,19.4,20.0,549.2,88.3
2026-12-11,Bengaluru,470.4,19.5,20.0,562.3,88.2
2026-12-12,Bengaluru,512.0,17.6,20.0,601.9,88.8
2026-12-13,Bengaluru,526.0,17.8,20.0,619.6,88.3
2026-12-14,Bengaluru,497.2,15.0,20.0,571.8,88.6
2026-12-15,Bengaluru,498.3,18.7,20.0,591.4,88.2
2026-12-16,Bengaluru,492.5,18.2,20.0,582.0,86.2
2026-12-17,Bengaluru,489.8,17.3,20.0,574.8,87.7
2026-12-18,Bengaluru,502.7,16.4,20.0,585.1,87.7
2026-12-19,Bengaluru,483.0,17.7,20.0,568.3,89.6
2026-12-20,Bengaluru,463.3,17.0,20.0,541.9,86.5
2026-12-21,Bengaluru,470.6,19.6,20.0,562.7,88.0
2026-12-22,Bengaluru,504.7,17.8,20.0,594.4,87.4
2026-12-23,Bengaluru,513.8,18.3,20.0,607.9,87.8
2026-12-24,Bengaluru,502.1,17.3,20.0,589.1,88.3
2026-12-25,Bengaluru,505.3,18.4,20.0,598.2,85.9
2026-12-26,Bengaluru,486.5,16.9,20.0,568.6,88.0
2026-12-27,Bengaluru,532.9,15.9,20.0,617.7,87.4
2026-12-28,Bengaluru,527.1,19.4,20.0,629.2,87.8
2026-12-29,Bengaluru,506.7,17.0,20.0,592.8,89.2
2026-12-30,Bengaluru,515.9,17.5,20.0,606.3,88.3
2026-12-31,Bengaluru,506.9,16.9,20.0,592.6,88.3
2024-01-01,New Delhi,760.9,17.3,72.4,892.2,74.8
2024-01-02,New Delhi,768.9,19.4,64.8,917.9,76.5
2024-01-03,New Delhi,789.2,18.5,57.2,935.1,76.4
2024-01-04,New Delhi,739.1,17.1,50.0,865.7,76.8
2024-01-05,New Delhi,753.6,18.3,42.4,891.6,76.6
2024-01-06,New Delhi,779.5,18.6,34.7,924.3,75.7
2024-01-07,New Delhi,759.4,18.5,27.1,900.2,77.7
2024-01-08,New Delhi,762.0,16.4,68.7,887.1,73.1
2024-01-09,New Delhi,747.7,17.9,61.1,881.4,75.7
2024-01-10,New Delhi,741.4,18.9,53.7,881.7,75.5
2024-01-11,New Delhi,712.8,15.8,50.5,825.5,76.2
2024-01-12,New Delhi,759.5,19.2,42.8,905.1,76.9
2024-01-13,New Delhi,746.1,17.0,35.5,872.9,75.0
2024-01-14,New Delhi,740.6,18.3,28.0,875.8,75.4
2024-01-15,New Delhi,762.1,18.5,20.2,902.9,74.6
2024-01-16,New Delhi,742.9,19.0,20.0,883.8,76.7
2024-01-17,New Delhi,776.4,17.3,20.0,910.6,75.2
2024-01-18,New Delhi,756.1,18.1,20.0,892.7,76.3
2024-01-19,New Delhi,749.5,18.3,20.0,887.0,76.7
2024-01-20,New Delhi,747.0,15.7,20.0,863.9,76.5
2024-01-21,New Delhi,746.2,17.6,20.0,877.4,74.8
2024-01-22,New Delhi,759.6,17.5,20.0,892.6,74.7
2024-01-23,New Delhi,759.5,17.2,20.0,890.5,77.6
2024-01-24,New Delhi,737.2,16.3,20.0,857.3,76.4
2024-01-25,New Delhi,748.7,18.1,20.0,883.9,75.8
2024-01-26,New Delhi,720.5,19.2,20.0,858.7,74.8
2024-01-27,New Delhi,785.5,18.3,20.0,929.4,75.2
2024-01-28,New Delhi,740.5,18.5,20.0,877.5,76.5
2024-01-29,New Delhi,753.1,17.4,20.0,883.9,74.7
2024-01-30,New Delhi,757.6,18.5,20.0,897.5,76.4
2024-01-31,New Delhi,767.8,17.9,20.0,905.1,74.9
2024-02-01,New Delhi,760.1,18.7,20.0,902.5,75.5
2024-02-02,New Delhi,735.8,18.5,20.0,871.7,75.5
2024-02-03,New Delhi,723.9,18.3,20.0,856.6,75.4
2024-02-04,New Delhi,738.2,17.9,42.9,870.3,74.7
2024-02-05,New Delhi,740.0,17.0,35.5,865.8,75.0
2024-02-06,New Delhi,755.6,20.3,27.8,908.7,77.0
2024-02-07,New Delhi,766.4,18.7,20.1,909.7,76.7
2024-02-08,New Delhi,758.2,18.6,20.0,899.5,75.6
2024-02-09,New Delhi,797.1,18.7,20.0,945.9,75.0
2024-02-10,New Delhi,766.1,19.3,20.0,913.8,76.8
2024-02-11,New Delhi,755.1,17.1,20.0,884.4,75.6
2024-02-12,New Delhi,711.1,18.5,20.0,842.8,75.7
2024-02-13,New Delhi,752.3,19.0,20.0,895.2,74.2
2024-02-14,New Delhi,762.6,19.5,20.0,911.7,76.1
2024-02-15,New Delhi,766.8,17.3,20.0,899.7,73.3
2024-02-16,New Delhi,749.1,17.9,20.0,883.5,73.8
2024-02-17,New Delhi,748.0,18.6,20.0,886.9,76.1
2024-02-18,New Delhi,745.0,16.4,20.0,867.0,76.5
2024-02-19,New Delhi,791.2,17.7,20.0,930.9,73.1
2024-02-20,New Delhi,736.0,20.9,20.0,889.7,76.9
2024-02-21,New Delhi,748.1,16.3,37.9,870.1,74.6
2024-02-22,New Delhi,765.0,16.7,30.3,892.9,73.4
2024-02-23,New Delhi,747.7,18.7,22.7,887.7,77.0
2024-02-24,New Delhi,745.5,16.4,20.0,867.4,75.5
2024-02-25,New Delhi,787.6,18.4,20.0,932.2,76.5
2024-02-26,New Delhi,768.4,18.5,20.0,910.3,75.0
2024-02-27,New Delhi,703.7,18.7,20.0,835.4,75.0
2024-02-28,New Delhi,763.3,17.4,20.0,895.8,76.5
2024-02-29,New Delhi,727.2,17.2,20.0,852.0,75.9
2024-03-01,New Delhi,713.3,16.9,20.0,833.8,76.1
2024-03-02,New Delhi,744.7,17.0,20.0,871.4,76.2
2024-03-03,New Delhi,718.3,19.7,20.0,859.8,77.0
2024-03-04,New Delhi,751.5,18.5,20.0,890.8,75.9
2024-03-05,New Delhi,747.1,18.7,50.7,886.7,71.0
2024-03-06,New Delhi,757.5,16.5,43.1,882.5,74.7
2024-03-07,New Delhi,770.0,19.6,35.4,920.6,76.8
2024-03-08,New Delhi,807.0,19.0,27.3,960.0,75.5
2024-03-09,New Delhi,766.7,18.5,20.0,908.2,74.8
2024-03-10,New Delhi,786.9,17.9,20.0,927.5,75.9
2024-03-11,New Delhi,787.7,18.8,20.0,936.1,75.3
2024-03-12,New Delhi,819.4,17.9,20.0,966.0,74.5
2024-03-13,New Delhi,723.7,17.0,37.3,846.5,73.6
2024-03-14,New Delhi,772.3,18.6,29.7,915.9,75.6
2024-03-15,New Delhi,749.5,19.1,22.3,893.0,75.7
2024-03-16,New Delhi,802.7,16.7,20.0,936.4,75.5
2024-03-17,New Delhi,731.4,16.8,20.0,854.4,77.0
2024-03-18,New Delhi,806.2,18.7,20.0,957.2,75.6
2024-03-19,New Delhi,739.9,21.0,20.0,895.1,76.4
2024-03-20,New Delhi,775.8,17.6,20.0,912.0,76.5
2024-03-21,New Delhi,788.2,18.1,20.0,930.7,74.5
2024-03-22,New Delhi,757.6,18.4,20.0,896.9,75.5
2024-03-23,New Delhi,785.8,18.2,20.0,928.6,76.5
2024-03-24,New Delhi,739.4,19.6,20.0,884.0,74.7
2024-03-25,New Delhi,739.9,16.8,23.3,863.8,75.5
2024-03-26,New Delhi,775.4,20.4,20.0,933.2,77.5
2024-03-27,New Delhi,806.7,18.0,20.0,952.1,74.7
2024-03-28,New Delhi,776.2,19.0,20.0,924.0,75.8
2024-03-29,New Delhi,834.1,17.0,20.0,976.0,75.3
2024-03-30,New Delhi,761.9,17.3,20.0,893.8,75.9
2024-03-31,New Delhi,785.6,17.5,20.0,923.0,79.2
2024-04-01,New Delhi,732.0,19.4,29.7,873.7,73.2
2024-04-02,New Delhi,796.8,17.9,21.8,939.2,77.3
2024-04-03,New Delhi,787.7,16.6,20.0,918.7,76.2
2024-04-04,New Delhi,766.8,18.7,20.0,909.8,77.5
2024-04-05,New Delhi,816.2,18.1,20.0,963.9,77.7
2024-04-06,New Delhi,760.0,17.4,20.0,892.6,75.6
2024-04-07,New Delhi,787.7,17.0,20.0,921.8,76.6
2024-04-08,New Delhi,858.0,19.1,20.0,1022.1,76.0
2024-04-09,New Delhi,833.0,18.8,20.0,989.3,74.3
2024-04-10,New Delhi,885.0,19.5,20.0,1057.6,75.7
2024-04-11,New Delhi,797.9,16.2,40.5,927.3,74.2
2024-04-12,New Delhi,882.5,17.6,31.7,1037.7,77.0
2024-04-13,New Delhi,804.4,17.8,23.5,947.5,76.0
2024-04-14,New Delhi,839.8,18.5,30.4,995.3,76.3
2024-04-15,New Delhi,794.8,19.5,22.4,949.8,75.1
2024-04-16,New Delhi,865.6,16.9,20.0,1011.7,72.9
2024-04-17,New Delhi,831.9,15.4,20.0,960.4,76.0
2024-04-18,New Delhi,893.8,17.5,20.0,1050.4,74.3
2024-04-19,New Delhi,819.7,17.5,20.0,963.0,76.5
2024-04-20,New Delhi,853.8,19.3,20.0,1018.8,76.6
2024-04-21,New Delhi,839.9,16.7,20.0,979.9,75.7
2024-04-22,New Delhi,844.5,18.4,20.0,999.8,76.2
2024-04-23,New Delhi,856.8,19.1,20.0,1020.6,78.0
2024-04-24,New Delhi,901.0,18.7,29.3,1069.2,74.1
2024-04-25,New Delhi,847.6,18.7,20.8,1006.0,77.6
2024-04-26,New Delhi,897.8,19.5,53.3,1072.5,73.1
2024-04-27,New Delhi,858.7,19.0,44.8,1021.4,76.9
2024-04-28,New Delhi,925.2,18.6,35.7,1097.6,75.4
2024-04-29,New Delhi,867.6,17.2,27.0,1017.2,77.0
2024-04-30,New Delhi,850.2,15.7,20.0,983.8,74.8
2024-05-01,New Delhi,898.1,15.6,50.4,1038.5,72.6
2024-05-02,New Delhi,960.2,18.2,40.7,1134.6,77.3
2024-05-03,New Delhi,879.0,18.8,31.9,1044.4,76.0
2024-05-04,New Delhi,883.4,19.6,23.2,1056.4,76.5
2024-05-05,New Delhi,849.7,19.9,20.0,1018.6,75.9
2024-05-06,New Delhi,892.2,18.7,20.0,1059.2,75.8
2024-05-07,New Delhi,853.3,17.3,20.0,1001.3,76.7
2024-05-08,New Delhi,950.9,18.2,20.0,1124.1,76.2
2024-05-09,New Delhi,886.0,18.0,20.8,1045.3,75.7
2024-05-10,New Delhi,862.5,16.7,20.0,1007.0,77.5
2024-05-11,New Delhi,897.3,18.7,20.0,1065.5,75.6
2024-05-12,New Delhi,836.3,18.0,20.0,986.7,77.3
2024-05-13,New Delhi,916.1,18.2,37.3,1083.1,75.0
2024-05-14,New Delhi,886.0,17.5,28.5,1041.3,76.4
2024-05-15,New Delhi,871.1,16.4,44.1,1014.1,74.5
2024-05-16,New Delhi,912.8,16.9,35.1,1067.2,74.9
2024-05-17,New Delhi,948.6,18.1,25.6,1120.7,74.7
2024-05-18,New Delhi,938.0,19.6,20.0,1122.1,77.6
2024-05-19,New Delhi,969.1,17.2,100.0,1135.5,64.8
2024-05-20,New Delhi,938.9,20.3,90.6,1129.9,74.5
2024-05-21,New Delhi,927.3,18.2,81.2,1096.3,74.9
2024-05-22,New Delhi,796.2,18.0,73.3,939.3,75.1
2024-05-23,New Delhi,912.0,19.5,64.2,1089.7,76.7
2024-05-24,New Delhi,954.1,15.6,54.7,1102.8,76.6
2024-05-25,New Delhi,947.6,16.5,45.3,1104.4,76.6
2024-05-26,New Delhi,932.6,19.8,35.9,1117.7,77.2
2024-05-27,New Delhi,925.4,17.9,47.1,1091.2,73.8
2024-05-28,New Delhi,934.2,17.8,37.8,1100.6,76.6
2024-05-29,New Delhi,936.8,16.5,28.5,1091.5,75.7
2024-05-30,New Delhi,978.6,16.6,20.0,1141.2,76.4
2024-05-31,New Delhi,996.7,19.9,20.0,1195.0,73.9
2024-06-01,New Delhi,965.6,18.5,20.0,1144.0,75.1
2024-06-02,New Delhi,957.0,17.4,20.0,1123.3,75.1
2024-06-03,New Delhi,947.5,21.0,20.0,1146.2,76.5
2024-06-04,New Delhi,939.6,18.5,39.2,1113.1,73.1
2024-06-05,New Delhi,1017.9,18.3,28.8,1204.1,76.5
2024-06-06,New Delhi,940.8,20.2,20.0,1130.7,74.5
2024-06-07,New Delhi,935.0,18.6,20.0,1109.2,74.7
2024-06-08,New Delhi,981.1,17.1,20.0,1148.5,76.6
2024-06-09,New Delhi,984.5,19.2,20.0,1173.8,77.1
2024-06-10,New Delhi,944.1,17.9,20.0,1112.9,76.9
2024-06-11,New Delhi,959.3,16.7,20.0,1120.0,76.0
2024-06-12,New Delhi,952.1,18.4,20.0,1126.9,77.5
2024-06-13,New Delhi,945.4,19.0,20.0,1124.7,76.6
2024-06-14,New Delhi,941.2,19.8,20.0,1128.0,76.1
2024-06-15,New Delhi,986.1,19.7,20.0,1179.9,76.9
2024-06-16,New Delhi,963.2,16.8,20.0,1125.4,75.9
2024-06-17,New Delhi,891.0,16.7,59.2,1039.8,71.0
2024-06-18,New Delhi,922.0,17.3,49.9,1081.4,76.0
2024-06-19,New Delhi,879.4,18.2,41.0,1039.3,76.5
2024-06-20,New Delhi,1001.1,17.4,31.0,1175.8,75.7
2024-06-21,New Delhi,1009.4,16.6,21.1,1176.8,75.9
2024-06-22,New Delhi,934.9,15.9,20.0,1083.5,77.6
2024-06-23,New Delhi,988.7,17.1,20.0,1158.1,75.3
2024-06-24,New Delhi,997.7,18.8,20.0,1185.4,75.9
2024-06-25,New Delhi,964.2,15.8,20.0,1116.2,76.4
2024-06-26,New Delhi,889.4,17.9,20.0,1048.2,76.8
2024-06-27,New Delhi,943.5,21.3,20.0,1144.2,75.5
2024-06-28,New Delhi,959.8,19.2,20.0,1143.8,76.4
2024-06-29,New Delhi,922.4,19.5,20.0,1102.4,76.2
2024-06-30,New Delhi,1040.5,16.7,20.0,1214.7,74.9
2024-07-01,New Delhi,981.9,19.0,20.0,1168.4,75.7
2024-07-02,New Delhi,920.1,18.0,20.0,1085.6,76.6
2024-07-03,New Delhi,947.1,18.7,20.0,1124.5,77.5
2024-07-04,New Delhi,964.8,15.3,20.0,1112.8,76.1
2024-07-05,New Delhi,1000.7,20.1,20.0,1202.1,75.4
2024-07-06,New Delhi,998.7,18.3,20.0,1181.2,76.1
2024-07-07,New Delhi,1044.4,18.5,20.0,1237.8,76.6
2024-07-08,New Delhi,986.8,19.6,20.0,1179.7,76.0
2024-07-09,New Delhi,958.1,18.1,29.6,1131.5,75.3
2024-07-10,New Delhi,965.6,18.8,20.0,1147.4,74.7
2024-07-11,New Delhi,992.9,18.8,20.0,1179.3,76.3
2024-07-12,New Delhi,998.6,18.2,20.0,1179.8,76.0
2024-07-13,New Delhi,1009.5,18.0,20.0,1191.4,77.1
2024-07-14,New Delhi,961.9,16.4,20.0,1119.4,76.3
2024-07-15,New Delhi,1036.4,18.7,20.0,1229.9,77.0
2024-07-16,New Delhi,954.2,19.0,38.1,1135.5,74.7
2024-07-17,New Delhi,952.8,16.4,28.7,1109.4,76.9
2024-07-18,New Delhi,991.6,16.3,20.0,1153.5,76.7
2024-07-19,New Delhi,967.0,18.7,20.0,1147.8,77.8
2024-07-20,New Delhi,1034.3,19.6,20.0,1236.8,75.1
2024-07-21,New Delhi,961.5,17.4,35.7,1129.1,74.9
2024-07-22,New Delhi,938.1,17.3,26.6,1100.2,75.2
2024-07-23,New Delhi,924.6,17.0,20.0,1081.5,74.9
2024-07-24,New Delhi,933.1,17.6,20.0,1096.8,75.5
2024-07-25,New Delhi,1000.1,19.5,20.0,1195.0,75.9
2024-07-26,New Delhi,926.6,18.2,25.7,1095.5,74.6
2024-07-27,New Delhi,972.1,18.9,20.0,1156.1,76.2
2024-07-28,New Delhi,1007.1,18.3,20.0,1191.6,75.2
2024-07-29,New Delhi,946.5,17.5,20.0,1111.8,77.0
2024-07-30,New Delhi,977.8,19.1,20.0,1165.0,76.5
2024-07-31,New Delhi,936.4,16.9,20.0,1095.0,75.7
2024-08-01,New Delhi,972.7,18.2,56.8,1149.9,72.1
2024-08-02,New Delhi,952.9,19.5,47.2,1138.9,75.7
2024-08-03,New Delhi,980.3,18.9,48.2,1165.6,77.4
2024-08-04,New Delhi,994.2,19.8,38.3,1190.5,76.3
2024-08-05,New Delhi,903.5,19.6,37.9,1080.8,75.2
2024-08-06,New Delhi,1011.8,18.5,72.1,1198.9,72.4
2024-08-07,New Delhi,984.6,17.1,62.2,1152.9,74.8
2024-08-08,New Delhi,988.4,18.9,52.5,1175.2,75.4
2024-08-09,New Delhi,914.7,18.9,43.2,1087.6,75.6
2024-08-10,New Delhi,917.9,17.4,33.9,1077.8,77.7
2024-08-11,New Delhi,967.3,19.1,24.2,1151.9,75.5
2024-08-12,New Delhi,1023.9,18.3,20.0,1211.1,78.5
2024-08-13,New Delhi,967.5,18.8,20.0,1149.0,77.8
2024-08-14,New Delhi,967.2,19.4,20.0,1154.8,74.9
2024-08-15,New Delhi,916.5,15.4,20.0,1057.2,75.7
2024-08-16,New Delhi,960.6,17.4,20.0,1127.5,77.0
2024-08-17,New Delhi,897.1,19.7,20.0,1073.8,76.0
2024-08-18,New Delhi,971.7,15.3,20.0,1120.2,76.3
2024-08-19,New Delhi,955.4,18.3,20.0,1130.5,75.3
2024-08-20,New Delhi,955.1,19.3,20.0,1139.3,75.3
2024-08-21,New Delhi,952.1,16.7,20.0,1111.1,76.1
2024-08-22,New Delhi,885.6,18.2,39.0,1046.8,73.9
2024-08-23,New Delhi,981.2,17.5,37.1,1152.8,75.9
2024-08-24,New Delhi,949.9,19.4,27.7,1133.8,76.3
2024-08-25,New Delhi,896.0,17.0,20.0,1048.4,77.2
2024-08-26,New Delhi,951.8,17.9,32.7,1122.5,74.9
2024-08-27,New Delhi,935.4,18.5,23.3,1108.4,76.4
2024-08-28,New Delhi,940.3,19.8,20.0,1126.8,78.3
2024-08-29,New Delhi,881.1,16.8,20.0,1029.3,74.0
2024-08-30,New Delhi,914.5,18.4,91.0,1083.1,68.7
2024-08-31,New Delhi,881.5,17.9,82.3,1039.5,76.9
2024-09-01,New Delhi,933.6,18.0,72.9,1101.8,77.1
2024-09-02,New Delhi,871.9,18.0,64.0,1028.9,76.1
2024-09-03,New Delhi,865.0,17.3,55.3,1014.7,77.0
2024-09-04,New Delhi,878.3,17.2,46.4,1029.5,73.6
2024-09-05,New Delhi,901.3,17.7,37.3,1061.2,74.7
2024-09-06,New Delhi,912.4,18.9,28.4,1084.6,76.4
2024-09-07,New Delhi,924.4,17.5,20.0,1086.1,76.3
2024-09-08,New Delhi,852.9,17.0,20.0,997.9,77.0
2024-09-09,New Delhi,821.9,18.6,20.0,974.6,75.4
2024-09-10,New Delhi,936.0,17.4,20.0,1098.5,75.9
2024-09-11,New Delhi,881.4,19.5,20.0,1053.4,75.6
2024-09-12,New Delhi,927.1,17.6,20.0,1089.9,74.9
2024-09-13,New Delhi,925.9,17.5,20.0,1088.4,74.8
2024-09-14,New Delhi,859.6,17.9,20.0,1013.6,78.7
