Date,City,Area,Average_Speed,Congestion_Index,Vehicle_Count,Peak_Hour,Accident_Count
2024-10-04,Mumbai,Suburbs,48.5,31.0,24930,17:00 - 19:00,4
2024-10-04,Mumbai,Industrial,36.0,45.5,20285,08:00 - 10:00,4
2024-10-04,Mumbai,Residential,34.7,31.2,24995,17:00 - 19:00,4
2024-10-05,Mumbai,Downtown,19.7,42.5,29098,12:00 - 14:00,3
2024-10-05,Mumbai,Suburbs,40.1,45.3,29745,12:00 - 14:00,3
2024-10-05,Mumbai,Industrial,42.2,25.4,10361,12:00 - 14:00,1
2024-10-05,Mumbai,Residential,32.8,21.9,12884,12:00 - 14:00,1
2024-10-06,Mumbai,Downtown,22.5,41.3,32536,12:00 - 14:00,5
2024-10-06,Mumbai,Suburbs,50.5,38.1,28872,12:00 - 14:00,2
2024-10-06,Mumbai,Industrial,39.2,19.8,10759,12:00 - 14:00,1
2024-10-06,Mumbai,Residential,36.4,16.8,12747,12:00 - 14:00,1
2024-10-07,Mumbai,Downtown,13.1,92.3,60358,17:00 - 19:00,24
2024-10-07,Mumbai,Suburbs,44.2,35.2,27040,08:00 - 10:00,2
2024-10-07,Mumbai,Industrial,34.7,49.7,19654,17:00 - 19:00,5
2024-10-07,Mumbai,Residential,29.2,33.3,24807,08:00 - 10:00,3
2024-10-08,Mumbai,Downtown,15.7,91.0,60820,08:00 - 10:00,12
2024-10-08,Mumbai,Suburbs,43.6,34.7,28818,08:00 - 10:00,5
2024-10-08,Mumbai,Industrial,28.8,54.1,20710,17:00 - 19:00,4
2024-10-08,Mumbai,Residential,28.7,45.5,23858,17:00 - 19:00,4
2024-10-09,Mumbai,Downtown,14.6,80.9,60390,17:00 - 19:00,17
2024-10-09,Mumbai,Suburbs,46.5,27.1,25772,08:00 - 10:00,3
2024-10-09,Mumbai,Industrial,33.0,48.9,20561,08:00 - 10:00,2
2024-10-09,Mumbai,Residential,33.1,30.3,23718,08:00 - 10:00,1
2024-10-10,Mumbai,Downtown,11.6,91.5,57219,08:00 - 10:00,19
2024-10-10,Mumbai,Suburbs,48.2,32.9,26703,17:00 - 19:00,2
2024-10-10,Mumbai,Industrial,30.0,45.3,20439,08:00 - 10:00,4
2024-10-10,Mumbai,Residential,30.0,45.9,25688,17:00 - 19:00,5
2024-10-11,Mumbai,Downtown,14.1,93.8,58171,08:00 - 10:00,10
2024-10-11,Mumbai,Suburbs,45.8,34.7,27245,17:00 - 19:00,2
2024-10-11,Mumbai,Industrial,30.9,47.9,19653,17:00 - 19:00,4
2024-10-11,Mumbai,Residential,22.6,43.3,24646,17:00 - 19:00,5
2024-10-12,Mumbai,Downtown,25.1,41.8,31211,12:00 - 14:00,2
2024-10-12,Mumbai,Suburbs,44.6,34.1,29950,12:00 - 14:00,5
2024-10-12,Mumbai,Industrial,41.2,22.8,10121,12:00 - 14:00,1
2024-10-12,Mumbai,Residential,32.7,20.3,12584,12:00 - 14:00,1
2024-10-13,Mumbai,Downtown,23.7,42.3,29748,12:00 - 14:00,3
2024-10-13,Mumbai,Suburbs,42.6,34.5,27465,12:00 - 14:00,2
2024-10-13,Mumbai,Industrial,36.6,25.4,9614,12:00 - 14:00,1
2024-10-13,Mumbai,Residential,35.2,22.2,11497,12:00 - 14:00,1
2024-10-14,Mumbai,Downtown,10.0,99.0,57907,08:00 - 10:00,17
2024-10-14,Mumbai,Suburbs,28.3,62.4,28170,08:00 - 10:00,11
2024-10-14,Mumbai,Industrial,18.4,68.6,20145,17:00 - 19:00,9
2024-10-14,Mumbai,Residential,16.7,64.2,24359,17:00 - 19:00,8
2024-10-15,Mumbai,Downtown,10.0,97.4,56225,17:00 - 19:00,23
2024-10-15,Mumbai,Suburbs,48.1,37.9,26922,08:00 - 10:00,2
2024-10-15,Mumbai,Industrial,24.9,52.9,20126,08:00 - 10:00,2
2024-10-15,Mumbai,Residential,31.0,44.7,24675,17:00 - 19:00,5
2024-10-16,Mumbai,Downtown,10.6,89.0,60035,17:00 - 19:00,25
2024-10-16,Mumbai,Suburbs,45.0,43.3,25702,17:00 - 19:00,4
2024-10-16,Mumbai,Industrial,32.5,45.9,20814,08:00 - 10:00,3
2024-10-16,Mumbai,Residential,28.8,38.4,25442,08:00 - 10:00,2
2024-10-17,Mumbai,Downtown,10.0,99.0,59276,08:00 - 10:00,35
2024-10-17,Mumbai,Suburbs,35.1,47.7,26964,08:00 - 10:00,6
2024-10-17,Mumbai,Industrial,27.3,60.8,20516,17:00 - 19:00,5
2024-10-17,Mumbai,Residential,24.9,54.7,24276,08:00 - 10:00,10
2024-10-18,Mumbai,Downtown,20.2,82.5,60480,17:00 - 19:00,12
2024-10-18,Mumbai,Suburbs,46.8,30.0,26397,08:00 - 10:00,3
2024-10-18,Mumbai,Industrial,28.6,53.6,19977,08:00 - 10:00,5
2024-10-18,Mumbai,Residential,26.6,40.1,23490,17:00 - 19:00,5
2024-10-19,Mumbai,Downtown,23.6,44.5,30309,12:00 - 14:00,3
2024-10-19,Mumbai,Suburbs,41.3,40.8,30403,12:00 - 14:00,5
2024-10-19,Mumbai,Industrial,40.8,22.0,8893,12:00 - 14:00,1
2024-10-19,Mumbai,Residential,31.4,24.7,12017,12:00 - 14:00,1
2024-10-20,Mumbai,Downtown,20.6,42.1,26983,12:00 - 14:00,3
2024-10-20,Mumbai,Suburbs,43.8,35.0,29411,12:00 - 14:00,3
2024-10-20,Mumbai,Industrial,37.2,23.7,10636,12:00 - 14:00,1
2024-10-20,Mumbai,Residential,33.0,15.2,12085,12:00 - 14:00,0
2024-10-21,Mumbai,Downtown,13.3,94.3,62729,08:00 - 10:00,19
2024-10-21,Mumbai,Suburbs,45.2,32.5,26117,17:00 - 19:00,3
2024-10-21,Mumbai,Industrial,32.5,38.8,19966,17:00 - 19:00,3
2024-10-21,Mumbai,Residential,32.8,40.9,25785,17:00 - 19:00,3
2024-10-22,Mumbai,Downtown,17.9,83.4,62639,17:00 - 19:00,10
2024-10-22,Mumbai,Suburbs,47.0,37.5,26120,17:00 - 19:00,3
2024-10-22,Mumbai,Industrial,28.4,47.3,21054,08:00 - 10:00,5
2024-10-22,Mumbai,Residential,25.8,44.1,23757,08:00 - 10:00,3
2024-10-23,Mumbai,Downtown,10.0,98.0,60580,08:00 - 10:00,37
2024-10-23,Mumbai,Suburbs,35.5,40.9,27346,08:00 - 10:00,8
2024-10-23,Mumbai,Industrial,26.1,57.2,20904,08:00 - 10:00,5
2024-10-23,Mumbai,Residential,24.3,49.9,23105,17:00 - 19:00,6
2024-10-24,Mumbai,Downtown,14.5,92.7,54494,17:00 - 19:00,24
2024-10-24,Mumbai,Suburbs,41.6,30.4,28339,17:00 - 19:00,3
2024-10-24,Mumbai,Industrial,26.4,51.1,19942,08:00 - 10:00,5
2024-10-24,Mumbai,Residential,27.7,44.8,22868,08:00 - 10:00,2
2024-10-25,Mumbai,Downtown,10.0,85.9,59943,08:00 - 10:00,22
2024-10-25,Mumbai,Suburbs,44.6,41.2,27483,17:00 - 19:00,4
2024-10-25,Mumbai,Industrial,33.0,45.4,20981,17:00 - 19:00,2
2024-10-25,Mumbai,Residential,28.5,37.4,25241,08:00 - 10:00,4
2024-10-26,Mumbai,Downtown,21.8,40.3,29588,12:00 - 14:00,5
2024-10-26,Mumbai,Suburbs,48.7,34.7,30030,12:00 - 14:00,3
2024-10-26,Mumbai,Industrial,39.7,25.1,9575,12:00 - 14:00,1
2024-10-26,Mumbai,Residential,36.0,19.0,9765,12:00 - 14:00,0
2024-10-27,Mumbai,Downtown,21.5,35.1,35912,12:00 - 14:00,5
2024-10-27,Mumbai,Suburbs,44.4,34.6,30496,12:00 - 14:00,2
2024-10-27,Mumbai,Industrial,35.4,22.6,9053,12:00 - 14:00,0
2024-10-27,Mumbai,Residential,38.6,16.1,12088,12:00 - 14:00,0
2024-10-28,Mumbai,Downtown,12.5,87.8,60421,08:00 - 10:00,15
2024-10-28,Mumbai,Suburbs,44.6,33.9,27805,08:00 - 10:00,3
2024-10-28,Mumbai,Industrial,35.4,44.1,21037,17:00 - 19:00,5
2024-10-28,Mumbai,Residential,26.0,43.9,24244,08:00 - 10:00,3
2024-10-29,Mumbai,Downtown,16.2,85.4,66381,17:00 - 19:00,23
2024-10-29,Mumbai,Suburbs,41.0,45.1,25702,17:00 - 19:00,2
2024-10-29,Mumbai,Industrial,30.2,48.9,19556,17:00 - 19:00,5
2024-10-29,Mumbai,Residential,33.3,43.5,23621,08:00 - 10:00,2
2024-10-30,Mumbai,Downtown,10.0,93.0,57722,08:00 - 10:00,34
2024-10-30,Mumbai,Suburbs,48.2,35.0,27345,08:00 - 10:00,7
2024-10-30,Mumbai,Industrial,27.2,52.8,20780,08:00 - 10:00,3
2024-10-30,Mumbai,Residential,25.3,40.8,23007,17:00 - 19:00,4
2024-10-31,Mumbai,Downtown,10.4,88.9,62058,08:00 - 10:00,25
2024-10-31,Mumbai,Suburbs,53.4,31.4,26572,17:00 - 19:00,2
2024-10-31,Mumbai,Industrial,30.6,41.2,20544,08:00 - 10:00,3
2024-10-31,Mumbai,Residential,27.0,42.1,25037,17:00 - 19:00,4
2024-11-01,Mumbai,Downtown,10.0,99.0,61610,08:00 - 10:00,40
2024-11-01,Mumbai,Suburbs,41.4,49.6,25880,17:00 - 19:00,6
2024-11-01,Mumbai,Industrial,23.3,61.8,20540,17:00 - 19:00,7
2024-11-01,Mumbai,Residential,24.5,57.4,23655,17:00 - 19:00,7
2024-11-02,Mumbai,Downtown,18.3,54.7,37015,12:00 - 14:00,5
2024-11-02,Mumbai,Suburbs,41.6,39.6,29993,12:00 - 14:00,5
2024-11-02,Mumbai,Industrial,35.5,26.2,9734,12:00 - 14:00,1
2024-11-02,Mumbai,Residential,31.6,23.9,12121,12:00 - 14:00,1
2024-11-03,Mumbai,Downtown,29.3,43.5,28185,12:00 - 14:00,5
2024-11-03,Mumbai,Suburbs,42.8,39.0,30481,12:00 - 14:00,4
2024-11-03,Mumbai,Industrial,38.1,24.7,11471,12:00 - 14:00,1
2024-11-03,Mumbai,Residential,40.2,19.5,12333,12:00 - 14:00,1
2024-11-04,Mumbai,Downtown,13.5,87.0,57314,08:00 - 10:00,10
2024-11-04,Mumbai,Suburbs,51.1,30.5,27821,17:00 - 19:00,3
2024-11-04,Mumbai,Industrial,26.5,54.7,20513,17:00 - 19:00,3
2024-11-04,Mumbai,Residential,21.5,41.6,24494,17:00 - 19:00,4
2024-11-05,Mumbai,Downtown,10.0,88.9,59499,08:00 - 10:00,20
2024-11-05,Mumbai,Suburbs,42.3,33.8,26229,17:00 - 19:00,4
2024-11-05,Mumbai,Industrial,34.5,49.1,20793,08:00 - 10:00,2
2024-11-05,Mumbai,Residential,28.6,36.3,23801,17:00 - 19:00,2
2024-11-06,Mumbai,Downtown,10.0,89.7,60435,17:00 - 19:00,23
2024-11-06,Mumbai,Suburbs,49.5,26.2,26986,17:00 - 19:00,1
2024-11-06,Mumbai,Industrial,29.0,54.2,19964,17:00 - 19:00,2
2024-11-06,Mumbai,Residential,30.7,40.3,24585,17:00 - 19:00,3
2024-11-07,Mumbai,Downtown,12.8,93.3,59868,17:00 - 19:00,25
2024-11-07,Mumbai,Suburbs,45.4,37.1,26847,17:00 - 19:00,2
2024-11-07,Mumbai,Industrial,34.1,51.2,19874,17:00 - 19:00,4
2024-11-07,Mumbai,Residential,32.0,39.4,24821,17:00 - 19:00,2
2024-11-08,Mumbai,Downtown,10.0,87.3,58089,17:00 - 19:00,14
2024-11-08,Mumbai,Suburbs,41.1,33.4,28094,08:00 - 10:00,2
2024-11-08,Mumbai,Industrial,34.0,53.3,20238,08:00 - 10:00,3
2024-11-08,Mumbai,Residential,28.4,42.4,24091,08:00 - 10:00,3
2024-11-09,Mumbai,Downtown,18.9,50.1,33326,12:00 - 14:00,6
2024-11-09,Mumbai,Suburbs,44.0,42.7,29311,12:00 - 14:00,9
2024-11-09,Mumbai,Industrial,35.7,26.3,10413,12:00 - 14:00,1
2024-11-09,Mumbai,Residential,28.3,26.1,13356,12:00 - 14:00,2
2024-11-10,Mumbai,Downtown,20.9,44.9,28555,12:00 - 14:00,4
2024-11-10,Mumbai,Suburbs,49.0,32.7,29650,12:00 - 14:00,3
2024-11-10,Mumbai,Industrial,35.2,24.1,10409,12:00 - 14:00,1
2024-11-10,Mumbai,Residential,29.5,20.4,12294,12:00 - 14:00,1
2024-11-11,Mumbai,Downtown,10.0,89.5,60928,17:00 - 19:00,25
2024-11-11,Mumbai,Suburbs,53.1,30.9,26051,17:00 - 19:00,4
2024-11-11,Mumbai,Industrial,29.9,46.6,20388,08:00 - 10:00,3
2024-11-11,Mumbai,Residential,28.6,37.7,25207,17:00 - 19:00,3
2024-11-12,Mumbai,Downtown,17.6,87.4,58342,08:00 - 10:00,15
2024-11-12,Mumbai,Suburbs,44.0,31.8,27029,17:00 - 19:00,2
2024-11-12,Mumbai,Industrial,26.0,45.3,20277,17:00 - 19:00,2
2024-11-12,Mumbai,Residential,28.9,36.9,25048,08:00 - 10:00,3
2024-11-13,Mumbai,Downtown,12.7,89.3,58707,08:00 - 10:00,12
2024-11-13,Mumbai,Suburbs,41.4,38.4,26316,08:00 - 10:00,3
2024-11-13,Mumbai,Industrial,32.6,46.8,21096,08:00 - 10:00,4
2024-11-13,Mumbai,Residential,33.4,36.5,25213,17:00 - 19:00,5
2024-11-14,Mumbai,Downtown,10.0,85.3,63003,08:00 - 10:00,14
2024-11-14,Mumbai,Suburbs,47.2,34.5,27080,08:00 - 10:00,4
2024-11-14,Mumbai,Industrial,30.9,50.9,19517,17:00 - 19:00,5
2024-11-14,Mumbai,Residential,28.0,40.6,23973,17:00 - 19:00,4
2024-11-15,Mumbai,Downtown,10.0,89.4,59117,17:00 - 19:00,10
2024-11-15,Mumbai,Suburbs,45.4,36.0,25927,17:00 - 19:00,2
2024-11-15,Mumbai,Industrial,37.8,41.5,20909,08:00 - 10:00,4
2024-11-15,Mumbai,Residential,30.2,47.5,24815,17:00 - 19:00,5
2024-11-16,Mumbai,Downtown,10.0,70.8,29547,12:00 - 14:00,14
2024-11-16,Mumbai,Suburbs,28.4,66.9,29419,12:00 - 14:00,11
2024-11-16,Mumbai,Industrial,30.7,44.3,10536,12:00 - 14:00,3
2024-11-16,Mumbai,Residential,26.8,48.6,12614,12:00 - 14:00,3
2024-11-17,Mumbai,Downtown,13.5,47.2,30452,12:00 - 14:00,9
2024-11-17,Mumbai,Suburbs,44.4,51.5,30124,12:00 - 14:00,11
2024-11-17,Mumbai,Industrial,25.9,41.4,10030,12:00 - 14:00,1
2024-11-17,Mumbai,Residential,26.3,31.6,13264,12:00 - 14:00,2
2024-11-18,Mumbai,Downtown,10.0,88.0,58820,08:00 - 10:00,18
2024-11-18,Mumbai,Suburbs,51.4,32.0,28965,08:00 - 10:00,2
2024-11-18,Mumbai,Industrial,26.8,48.6,21140,17:00 - 19:00,2
2024-11-18,Mumbai,Residential,28.9,44.3,24501,08:00 - 10:00,3
2024-11-19,Mumbai,Downtown,10.0,95.2,63172,08:00 - 10:00,39
2024-11-19,Mumbai,Suburbs,39.5,42.0,26774,08:00 - 10:00,6
2024-11-19,Mumbai,Industrial,30.0,46.9,20746,08:00 - 10:00,3
2024-11-19,Mumbai,Residential,17.6,52.8,24581,08:00 - 10:00,8
2024-11-20,Mumbai,Downtown,10.0,89.2,64354,17:00 - 19:00,15
2024-11-20,Mumbai,Suburbs,45.2,38.4,25309,08:00 - 10:00,4
2024-11-20,Mumbai,Industrial,28.3,52.1,20233,17:00 - 19:00,3
2024-11-20,Mumbai,Residential,31.5,42.8,24892,08:00 - 10:00,4
2024-11-21,Mumbai,Downtown,13.4,89.6,62445,17:00 - 19:00,24
2024-11-21,Mumbai,Suburbs,47.5,37.4,27240,08:00 - 10:00,5
2024-11-21,Mumbai,Industrial,31.1,46.5,20231,08:00 - 10:00,4
2024-11-21,Mumbai,Residential,30.6,43.5,23928,17:00 - 19:00,2
2024-11-22,Mumbai,Downtown,16.6,86.4,63591,08:00 - 10:00,15
2024-11-22,Mumbai,Suburbs,42.5,34.4,28118,08:00 - 10:00,3
2024-11-22,Mumbai,Industrial,32.5,45.5,21880,08:00 - 10:00,3
2024-11-22,Mumbai,Residential,28.0,45.4,24929,17:00 - 19:00,4
2024-11-23,Mumbai,Downtown,17.4,38.8,28058,12:00 - 14:00,3
2024-11-23,Mumbai,Suburbs,41.0,37.3,30268,12:00 - 14:00,3
2024-11-23,Mumbai,Industrial,35.1,28.4,9928,12:00 - 14:00,1
2024-11-23,Mumbai,Residential,30.8,18.7,12797,12:00 - 14:00,1
2024-11-24,Mumbai,Downtown,20.7,49.1,28702,12:00 - 14:00,4
2024-11-24,Mumbai,Suburbs,44.4,45.5,30479,12:00 - 14:00,3
2024-11-24,Mumbai,Industrial,29.4,29.2,9378,12:00 - 14:00,1
2024-11-24,Mumbai,Residential,31.0,21.3,12397,12:00 - 14:00,1
2024-11-25,Mumbai,Downtown,13.0,82.6,56749,08:00 - 10:00,8
2024-11-25,Mumbai,Suburbs,47.9,30.1,26166,17:00 - 19:00,3
2024-11-25,Mumbai,Industrial,33.3,44.7,19315,08:00 - 10:00,2
2024-11-25,Mumbai,Residential,29.2,40.9,22966,08:00 - 10:00,3
2024-11-26,Mumbai,Downtown,11.2,86.9,61494,17:00 - 19:00,24
2024-11-26,Mumbai,Suburbs,43.3,30.7,27156,08:00 - 10:00,3
2024-11-26,Mumbai,Industrial,34.0,48.1,19853,08:00 - 10:00,3
2024-11-26,Mumbai,Residential,36.4,35.7,25457,17:00 - 19:00,3
2024-11-27,Mumbai,Downtown,11.2,85.8,61192,08:00 - 10:00,24
2024-11-27,Mumbai,Suburbs,42.9,39.5,25616,08:00 - 10:00,3
2024-11-27,Mumbai,Industrial,33.5,42.3,20016,08:00 - 10:00,2
2024-11-27,Mumbai,Residential,23.3,46.4,24397,08:00 - 10:00,5
2024-11-28,Mumbai,Downtown,14.0,83.2,61524,17:00 - 19:00,10
2024-11-28,Mumbai,Suburbs,37.3,40.8,24489,08:00 - 10:00,3
2024-11-28,Mumbai,Industrial,30.8,42.8,18812,08:00 - 10:00,3
2024-11-28,Mumbai,Residential,32.4,33.2,24720,17:00 - 19:00,3
2024-11-29,Mumbai,Downtown,12.9,92.9,59956,17:00 - 19:00,24
2024-11-29,Mumbai,Suburbs,49.1,25.1,27821,17:00 - 19:00,2
2024-11-29,Mumbai,Industrial,33.3,46.7,19498,17:00 - 19:00,3
2024-11-29,Mumbai,Residential,27.0,42.1,24570,17:00 - 19:00,2
2024-11-30,Mumbai,Downtown,24.7,42.9,28642,12:00 - 14:00,2
2024-11-30,Mumbai,Suburbs,42.6,36.1,29478,12:00 - 14:00,4
2024-11-30,Mumbai,Industrial,40.8,19.6,10713,12:00 - 14:00,1
2024-11-30,Mumbai,Residential,33.5,21.9,12302,12:00 - 14:00,1
2024-12-01,Mumbai,Downtown,17.3,46.2,29976,12:00 - 14:00,5
2024-12-01,Mumbai,Suburbs,53.3,30.4,28403,12:00 - 14:00,4
2024-12-01,Mumbai,Industrial,38.1,27.8,10874,12:00 - 14:00,1
2024-12-01,Mumbai,Residential,36.3,22.8,12078,12:00 - 14:00,1
2024-12-02,Mumbai,Downtown,10.0,99.0,65324,17:00 - 19:00,36
2024-12-02,Mumbai,Suburbs,35.2,46.1,27510,17:00 - 19:00,9
2024-12-02,Mumbai,Industrial,24.3,51.4,20834,08:00 - 10:00,3
2024-12-02,Mumbai,Residential,24.8,46.9,24171,17:00 - 19:00,3
2024-12-03,Mumbai,Downtown,10.0,87.6,59251,08:00 - 10:00,18
2024-12-03,Mumbai,Suburbs,41.9,39.1,27514,17:00 - 19:00,5
2024-12-03,Mumbai,Industrial,32.3,48.0,21000,17:00 - 19:00,4
2024-12-03,Mumbai,Residential,24.7,42.3,25190,08:00 - 10:00,3
2024-12-04,Mumbai,Downtown,10.0,92.2,59142,17:00 - 19:00,21
2024-12-04,Mumbai,Suburbs,41.9,41.0,27662,17:00 - 19:00,7
2024-12-04,Mumbai,Industrial,31.7,56.5,20209,08:00 - 10:00,8
2024-12-04,Mumbai,Residential,24.2,47.2,24257,17:00 - 19:00,5
2024-12-05,Mumbai,Downtown,10.0,94.7,59503,08:00 - 10:00,33
2024-12-05,Mumbai,Suburbs,42.4,51.3,28017,08:00 - 10:00,4
2024-12-05,Mumbai,Industrial,16.9,67.8,19326,08:00 - 10:00,8
2024-12-05,Mumbai,Residential,23.3,49.7,23940,08:00 - 10:00,4
2024-12-06,Mumbai,Downtown,12.0,86.7,66127,08:00 - 10:00,10
2024-12-06,Mumbai,Suburbs,48.5,35.3,25884,17:00 - 19:00,2
2024-12-06,Mumbai,Industrial,34.5,39.7,19801,17:00 - 19:00,2
2024-12-06,Mumbai,Residential,27.5,45.7,26166,17:00 - 19:00,3
2024-12-07,Mumbai,Downtown,22.3,41.8,33728,12:00 - 14:00,4
2024-12-07,Mumbai,Suburbs,43.7,37.6,28646,12:00 - 14:00,2
2024-12-07,Mumbai,Industrial,39.3,26.3,10457,12:00 - 14:00,1
2024-12-07,Mumbai,Residential,33.7,20.8,11886,12:00 - 14:00,1
2024-12-08,Mumbai,Downtown,19.8,45.6,28929,12:00 - 14:00,4
2024-12-08,Mumbai,Suburbs,47.0,34.2,29715,12:00 - 14:00,2
2024-12-08,Mumbai,Industrial,34.6,24.8,9529,12:00 - 14:00,1
2024-12-08,Mumbai,Residential,32.9,23.2,12432,12:00 - 14:00,1
2024-12-09,Mumbai,Downtown,12.1,86.3,63711,17:00 - 19:00,17
2024-12-09,Mumbai,Suburbs,45.9,35.7,26531,17:00 - 19:00,3
2024-12-09,Mumbai,Industrial,37.3,47.7,19840,17:00 - 19:00,4
2024-12-09,Mumbai,Residential,27.8,42.6,23438,17:00 - 19:00,2
2024-12-10,Mumbai,Downtown,11.8,78.4,59723,17:00 - 19:00,10
2024-12-10,Mumbai,Suburbs,47.6,30.7,26683,17:00 - 19:00,3
2024-12-10,Mumbai,Industrial,28.4,54.5,20693,17:00 - 19:00,3
2024-12-10,Mumbai,Residential,29.8,48.3,24243,08:00 - 10:00,5
2024-12-11,Mumbai,Downtown,21.7,76.8,63952,08:00 - 10:00,9
2024-12-11,Mumbai,Suburbs,47.9,43.2,26895,08:00 - 10:00,5
2024-12-11,Mumbai,Industrial,35.9,39.6,20368,17:00 - 19:00,3
2024-12-11,Mumbai,Residential,23.8,43.4,22000,08:00 - 10:00,2
2024-12-12,Mumbai,Downtown,13.6,91.3,60926,17:00 - 19:00,23
2024-12-12,Mumbai,Suburbs,53.2,35.7,25941,17:00 - 19:00,4
2024-12-12,Mumbai,Industrial,28.2,50.7,21656,08:00 - 10:00,3
2024-12-12,Mumbai,Residential,33.9,36.9,25418,17:00 - 19:00,4
2024-12-13,Mumbai,Downtown,10.0,96.1,62156,08:00 - 10:00,43
2024-12-13,Mumbai,Suburbs,38.6,39.0,27591,17:00 - 19:00,4
2024-12-13,Mumbai,Industrial,25.4,63.4,19764,17:00 - 19:00,5
2024-12-13,Mumbai,Residential,27.5,43.3,24407,17:00 - 19:00,3
2024-12-14,Mumbai,Downtown,17.1,39.3,31469,12:00 - 14:00,6
2024-12-14,Mumbai,Suburbs,51.7,35.5,28768,12:00 - 14:00,4
2024-12-14,Mumbai,Industrial,37.7,27.8,9581,12:00 - 14:00,1
2024-12-14,Mumbai,Residential,31.9,17.4,11499,12:00 - 14:00,1
2024-12-15,Mumbai,Downtown,20.8,45.9,28256,12:00 - 14:00,4
2024-12-15,Mumbai,Suburbs,42.5,35.1,30750,12:00 - 14:00,4
2024-12-15,Mumbai,Industrial,41.5,23.1,8967,12:00 - 14:00,0
2024-12-15,Mumbai,Residential,35.1,24.5,10746,12:00 - 14:00,1
2024-12-16,Mumbai,Downtown,10.0,98.8,59910,08:00 - 10:00,23
2024-12-16,Mumbai,Suburbs,42.5,36.9,24221,17:00 - 19:00,5
2024-12-16,Mumbai,Industrial,24.3,54.3,20590,17:00 - 19:00,8
2024-12-16,Mumbai,Residential,28.2,46.9,23832,17:00 - 19:00,6
2024-12-17,Mumbai,Downtown,10.0,84.5,59554,17:00 - 19:00,15
2024-12-17,Mumbai,Suburbs,45.1,34.7,27748,17:00 - 19:00,2
2024-12-17,Mumbai,Industrial,32.3,48.3,20209,08:00 - 10:00,4
2024-12-17,Mumbai,Residential,31.7,37.1,24539,17:00 - 19:00,4
2024-12-18,Mumbai,Downtown,10.7,90.7,62172,17:00 - 19:00,20
2024-12-18,Mumbai,Suburbs,48.6,33.6,26566,08:00 - 10:00,2
2024-12-18,Mumbai,Industrial,31.4,48.4,19314,17:00 - 19:00,3
2024-12-18,Mumbai,Residential,35.9,43.1,25275,17:00 - 19:00,5
2024-12-19,Mumbai,Downtown,13.8,93.7,64501,17:00 - 19:00,13
2024-12-19,Mumbai,Suburbs,52.8,34.9,26105,17:00 - 19:00,2
2024-12-19,Mumbai,Industrial,32.8,44.0,20630,17:00 - 19:00,2
2024-12-19,Mumbai,Residential,31.4,37.1,23409,08:00 - 10:00,4
2024-12-20,Mumbai,Downtown,10.5,86.6,62413,17:00 - 19:00,10
2024-12-20,Mumbai,Suburbs,39.5,35.3,25573,17:00 - 19:00,2
2024-12-20,Mumbai,Industrial,30.7,45.3,18933,17:00 - 19:00,2
2024-12-20,Mumbai,Residential,32.1,35.9,24123,08:00 - 10:00,2
2024-12-21,Mumbai,Downtown,23.0,42.8,26179,12:00 - 14:00,5
2024-12-21,Mumbai,Suburbs,41.9,36.9,29841,12:00 - 14:00,4
2024-12-21,Mumbai,Industrial,35.1,21.7,10121,12:00 - 14:00,1
2024-12-21,Mumbai,Residential,32.4,22.6,12829,12:00 - 14:00,1
2024-12-22,Mumbai,Downtown,22.2,39.1,28999,12:00 - 14:00,2
2024-12-22,Mumbai,Suburbs,46.2,34.0,28741,12:00 - 14:00,3
2024-12-22,Mumbai,Industrial,36.8,25.8,10823,12:00 - 14:00,1
2024-12-22,Mumbai,Residential,33.0,20.1,11786,12:00 - 14:00,0
2024-12-23,Mumbai,Downtown,16.0,84.5,58773,17:00 - 19:00,14
2024-12-23,Mumbai,Suburbs,51.3,32.2,25620,17:00 - 19:00,2
2024-12-23,Mumbai,Industrial,36.9,43.6,20828,08:00 - 10:00,4
2024-12-23,Mumbai,Residential,28.5,46.5,23948,17:00 - 19:00,4
2024-12-24,Mumbai,Downtown,13.5,83.9,62633,17:00 - 19:00,19
2024-12-24,Mumbai,Suburbs,47.5,30.1,26683,08:00 - 10:00,3
2024-12-24,Mumbai,Industrial,33.0,48.1,20850,08:00 - 10:00,3
2024-12-24,Mumbai,Residential,29.8,47.1,24738,17:00 - 19:00,3
2024-12-25,Mumbai,Downtown,19.1,79.4,58878,08:00 - 10:00,16
2024-12-25,Mumbai,Suburbs,43.6,29.1,27075,08:00 - 10:00,3
2024-12-25,Mumbai,Industrial,28.3,43.3,21462,17:00 - 19:00,2
2024-12-25,Mumbai,Residential,30.2,37.8,24250,17:00 - 19:00,4
2024-12-26,Mumbai,Downtown,10.4,86.5,58776,17:00 - 19:00,24
2024-12-26,Mumbai,Suburbs,45.6,38.0,27861,08:00 - 10:00,5
2024-12-26,Mumbai,Industrial,32.1,44.4,19712,17:00 - 19:00,4
2024-12-26,Mumbai,Residential,31.9,36.1,25216,17:00 - 19:00,2
2024-12-27,Mumbai,Downtown,11.9,87.4,61992,08:00 - 10:00,36
2024-12-27,Mumbai,Suburbs,44.3,37.8,27236,08:00 - 10:00,4
2024-12-27,Mumbai,Industrial,33.9,51.0,19819,17:00 - 19:00,7
2024-12-27,Mumbai,Residential,27.3,43.5,24217,08:00 - 10:00,8
2024-12-28,Mumbai,Downtown,18.4,42.9,30012,12:00 - 14:00,4
