Date,City,Electricity_Consumption,Renewable_Energy_Percent,Peak_Usage,Residential_Consumption,Commercial_Consumption,Industrial_Consumption
2024-02-10,Bengaluru,2702.5,60.8,146.4,945.9,945.9,810.8
2024-02-11,Bengaluru,3093.7,52.6,196.9,1082.8,1082.8,928.1
2024-02-12,Bengaluru,3059.2,50.8,183.9,1070.7,1070.7,917.8
2024-02-13,Bengaluru,2876.7,56.4,161.7,1006.9,1006.9,863.0
2024-02-14,Bengaluru,2977.1,55.4,167.5,1042.0,1042.0,893.1
2024-02-15,Bengaluru,3216.8,56.6,205.9,1125.9,1125.9,965.1
2024-02-16,Bengaluru,2901.8,61.5,176.4,1015.6,1015.6,870.5
2024-02-17,Bengaluru,3050.1,64.1,176.3,1067.5,1067.5,915.0
2024-02-18,Bengaluru,2952.8,60.6,178.4,1033.5,1033.5,885.8
2024-02-19,Bengaluru,2924.5,62.8,159.5,1023.6,1023.6,877.3
2024-02-20,Bengaluru,3063.5,57.5,178.7,1072.2,1072.2,919.0
2024-02-21,Bengaluru,2963.2,58.4,186.8,1037.1,1037.1,889.0
2024-02-22,Bengaluru,3072.5,54.8,176.9,1075.4,1075.4,921.8
2024-02-23,Bengaluru,2898.5,58.0,178.8,1014.5,1014.5,869.6
2024-02-24,Bengaluru,2861.4,59.5,162.6,1001.5,1001.5,858.4
2024-02-25,Bengaluru,2928.3,55.1,167.6,1024.9,1024.9,878.5
2024-02-26,Bengaluru,3066.5,59.2,183.6,1073.3,1073.3,920.0
2024-02-27,Bengaluru,2938.8,58.2,176.6,1028.6,1028.6,881.6
2024-02-28,Bengaluru,2881.8,56.6,172.7,1008.6,1008.6,864.5
2024-02-29,Bengaluru,3118.3,63.1,186.3,1091.4,1091.4,935.5
2024-03-01,Bengaluru,2954.7,59.9,171.6,1034.1,1034.1,886.4
2024-03-02,Bengaluru,3211.6,57.3,182.4,1124.0,1124.0,963.5
2024-03-03,Bengaluru,3043.4,67.1,193.9,1065.2,1065.2,913.0
2024-03-04,Bengaluru,2811.8,60.1,167.9,984.1,984.1,843.5
2024-03-05,Bengaluru,3067.9,59.3,173.3,1073.8,1073.8,920.4
2024-03-06,Bengaluru,2694.7,53.9,160.5,943.1,943.1,808.4
2024-03-07,Bengaluru,3270.2,58.1,202.0,1144.6,1144.6,981.1
2024-03-08,Bengaluru,2870.3,53.9,181.3,1004.6,1004.6,861.1
2024-03-09,Bengaluru,3188.1,59.6,193.7,1115.8,1115.8,956.4
2024-03-10,Bengaluru,3049.2,55.8,176.4,1067.2,1067.2,914.8
2024-03-11,Bengaluru,3029.8,57.7,166.7,1060.4,1060.4,908.9
2024-03-12,Bengaluru,3124.2,59.3,199.1,1093.5,1093.5,937.2
2024-03-13,Bengaluru,2962.8,54.6,187.2,1037.0,1037.0,888.8
2024-03-14,Bengaluru,3062.9,58.0,189.4,1072.0,1072.0,918.9
2024-03-15,Bengaluru,2946.4,61.3,164.7,1031.2,1031.2,883.9
2024-03-16,Bengaluru,3010.9,62.9,170.6,1053.8,1053.8,903.3
2024-03-17,Bengaluru,2973.6,61.0,163.8,1040.8,1040.8,892.1
2024-03-18,Bengaluru,3100.7,53.9,193.7,1085.3,1085.3,930.2
2024-03-19,Bengaluru,3005.6,58.7,170.2,1052.0,1052.0,901.7
2024-03-20,Bengaluru,3178.4,58.5,201.4,1112.5,1112.5,953.5
2024-03-21,Bengaluru,3039.7,61.0,182.3,1063.9,1063.9,911.9
2024-03-22,Bengaluru,3288.3,55.6,190.9,1150.9,1150.9,986.5
2024-03-23,Bengaluru,2896.3,66.8,169.1,1013.7,1013.7,868.9
2024-03-24,Bengaluru,2937.9,58.3,179.5,1028.3,1028.3,881.4
2024-03-25,Bengaluru,3183.4,45.6,177.6,1114.2,1114.2,955.0
2024-03-26,Bengaluru,2676.5,59.0,166.6,936.8,936.8,803.0
2024-03-27,Bengaluru,3152.6,58.8,186.3,1103.4,1103.4,945.8
2024-03-28,Bengaluru,2903.5,57.9,166.0,1016.2,1016.2,871.0
2024-03-29,Bengaluru,2703.2,60.1,162.4,946.1,946.1,811.0
2024-03-30,Bengaluru,2812.4,57.4,172.0,984.3,984.3,843.7
2024-03-31,Bengaluru,3495.6,57.4,225.2,1223.4,1223.4,1048.7
2024-04-01,Bengaluru,3138.9,60.7,174.8,1098.6,1098.6,941.7
2024-04-02,Bengaluru,3352.7,64.7,204.6,1173.5,1173.5,1005.8
2024-04-03,Bengaluru,3245.9,58.9,179.9,1136.1,1136.1,973.8
2024-04-04,Bengaluru,2854.7,64.4,163.1,999.1,999.1,856.4
2024-04-05,Bengaluru,3090.1,58.4,177.3,1081.5,1081.5,927.0
2024-04-06,Bengaluru,3031.8,61.8,180.5,1061.1,1061.1,909.5
2024-04-07,Bengaluru,2756.5,56.0,171.2,964.8,964.8,827.0
2024-04-08,Bengaluru,2860.8,60.0,179.8,1001.3,1001.3,858.2
2024-04-09,Bengaluru,2862.4,59.6,158.2,1001.9,1001.9,858.7
2024-04-10,Bengaluru,2896.0,61.7,184.4,1013.6,1013.6,868.8
2024-04-11,Bengaluru,2900.4,59.5,170.3,1015.1,1015.1,870.1
2024-04-12,Bengaluru,2996.6,62.9,162.6,1048.8,1048.8,899.0
2024-04-13,Bengaluru,2964.7,55.7,168.1,1037.6,1037.6,889.4
2024-04-14,Bengaluru,3099.9,70.0,183.8,1085.0,1085.0,930.0
2024-04-15,Bengaluru,2956.7,56.8,184.0,1034.8,1034.8,887.0
2024-04-16,Bengaluru,2944.8,55.4,166.6,1030.7,1030.7,883.4
2024-04-17,Bengaluru,2871.5,57.3,160.2,1005.0,1005.0,861.4
2024-04-18,Bengaluru,3085.7,61.8,194.2,1080.0,1080.0,925.7
2024-04-19,Bengaluru,3050.0,54.2,168.0,1067.5,1067.5,915.0
2024-04-20,Bengaluru,2930.0,61.3,178.5,1025.5,1025.5,879.0
2024-04-21,Bengaluru,3099.4,57.2,197.8,1084.8,1084.8,929.8
2024-04-22,Bengaluru,2834.1,56.1,164.8,992.0,992.0,850.2
2024-04-23,Bengaluru,2969.2,63.3,185.6,1039.2,1039.2,890.8
2024-04-24,Bengaluru,2767.5,61.2,153.8,968.6,968.6,830.2
2024-04-25,Bengaluru,2851.6,55.1,163.8,998.0,998.0,855.5
2024-04-26,Bengaluru,3019.6,62.8,186.4,1056.9,1056.9,905.9
2024-04-27,Bengaluru,3344.4,59.4,181.8,1170.6,1170.6,1003.3
2024-04-28,Bengaluru,3573.2,59.6,203.3,1250.6,1250.6,1072.0
2024-04-29,Bengaluru,3891.6,55.9,213.0,1362.1,1362.1,1167.5
2024-04-30,Bengaluru,3513.8,55.2,201.3,1229.8,1229.8,1054.2
2024-05-01,Bengaluru,3310.3,58.2,197.0,1158.6,1158.6,993.1
2024-05-02,Bengaluru,3714.2,62.1,234.4,1300.0,1300.0,1114.3
2024-05-03,Bengaluru,3527.3,60.8,206.7,1234.6,1234.6,1058.2
2024-05-04,Bengaluru,3287.6,52.9,184.9,1150.7,1150.7,986.3
2024-05-05,Bengaluru,3135.6,63.7,170.5,1097.5,1097.5,940.7
2024-05-06,Bengaluru,4161.0,60.9,234.6,1456.3,1456.3,1248.3
2024-05-07,Bengaluru,3309.8,48.4,182.4,1158.4,1158.4,992.9
2024-05-08,Bengaluru,3073.9,59.5,174.6,1075.9,1075.9,922.2
2024-05-09,Bengaluru,3057.0,55.0,190.8,1070.0,1070.0,917.1
2024-05-10,Bengaluru,3374.6,51.5,193.1,1181.1,1181.1,1012.4
2024-05-11,Bengaluru,4042.2,61.3,233.2,1414.8,1414.8,1212.6
2024-05-12,Bengaluru,3592.0,56.8,221.7,1257.2,1257.2,1077.6
2024-05-13,Bengaluru,3023.8,59.8,166.2,1058.3,1058.3,907.1
2024-05-14,Bengaluru,3277.8,50.9,199.2,1147.2,1147.2,983.4
2024-05-15,Bengaluru,2918.7,58.4,181.8,1021.6,1021.6,875.6
2024-05-16,Bengaluru,3680.9,61.2,207.8,1288.3,1288.3,1104.3
2024-05-17,Bengaluru,3360.5,58.8,215.1,1176.2,1176.2,1008.2
2024-05-18,Bengaluru,3403.2,52.8,206.5,1191.1,1191.1,1021.0
2024-05-19,Bengaluru,3042.6,60.9,186.3,1064.9,1064.9,912.8
2024-05-20,Bengaluru,3083.4,56.2,175.8,1079.2,1079.2,925.0
2024-05-21,Bengaluru,2896.5,55.9,158.0,1013.8,1013.8,869.0
2024-05-22,Bengaluru,3165.6,51.3,171.7,1108.0,1108.0,949.7
2024-05-23,Bengaluru,4642.0,60.9,273.4,1624.7,1624.7,1392.6
2024-05-24,Bengaluru,3004.7,63.4,184.4,1051.7,1051.7,901.4
2024-05-25,Bengaluru,3152.6,57.8,201.3,1103.4,1103.4,945.8
2024-05-26,Bengaluru,3890.8,57.2,237.4,1361.8,1361.8,1167.2
2024-05-27,Bengaluru,2931.1,55.8,163.9,1025.9,1025.9,879.3
2024-05-28,Bengaluru,4514.5,64.3,246.3,1580.1,1580.1,1354.3
2024-05-29,Bengaluru,3081.0,65.8,183.6,1078.3,1078.3,924.3
2024-05-30,Bengaluru,3387.1,62.3,213.3,1185.5,1185.5,1016.1
2024-05-31,Bengaluru,3126.4,51.5,188.9,1094.3,1094.3,937.9
2024-06-01,Bengaluru,3039.5,61.8,180.5,1063.8,1063.8,911.9
2024-06-02,Bengaluru,2891.2,55.1,163.2,1011.9,1011.9,867.4
2024-06-03,Bengaluru,3521.0,55.8,200.2,1232.4,1232.4,1056.3
2024-06-04,Bengaluru,3610.6,52.0,197.6,1263.7,1263.7,1083.2
2024-06-05,Bengaluru,3337.6,52.3,214.7,1168.2,1168.2,1001.3
2024-06-06,Bengaluru,3943.3,54.6,223.2,1380.2,1380.2,1183.0
2024-06-07,Bengaluru,3610.0,57.5,210.4,1263.5,1263.5,1083.0
2024-06-08,Bengaluru,4310.1,64.3,273.2,1508.5,1508.5,1293.0
2024-06-09,Bengaluru,3514.2,60.9,192.7,1230.0,1230.0,1054.3
2024-06-10,Bengaluru,4053.4,50.8,243.7,1418.7,1418.7,1216.0
2024-06-11,Bengaluru,4582.0,52.5,254.2,1603.7,1603.7,1374.6
2024-06-12,Bengaluru,3442.7,58.8,198.6,1204.9,1204.9,1032.8
2024-06-13,Bengaluru,2817.4,55.1,169.4,986.1,986.1,845.2
2024-06-14,Bengaluru,4378.4,58.5,269.8,1532.5,1532.5,1313.5
2024-06-15,Bengaluru,3364.6,56.5,186.1,1177.6,1177.6,1009.4
2024-06-16,Bengaluru,3057.9,59.5,178.2,1070.3,1070.3,917.4
2024-06-17,Bengaluru,3572.3,60.1,211.7,1250.3,1250.3,1071.7
2024-06-18,Bengaluru,4771.4,60.2,301.1,1670.0,1670.0,1431.4
2024-06-19,Bengaluru,3503.1,63.3,221.3,1226.1,1226.1,1050.9
2024-06-20,Bengaluru,3353.7,52.2,184.3,1173.8,1173.8,1006.1
2024-06-21,Bengaluru,3336.9,53.1,209.4,1167.9,1167.9,1001.1
2024-06-22,Bengaluru,3820.2,53.7,241.8,1337.1,1337.1,1146.1
2024-06-23,Bengaluru,4331.1,64.1,279.4,1515.9,1515.9,1299.3
2024-06-24,Bengaluru,3621.5,68.2,219.0,1267.5,1267.5,1086.5
2024-06-25,Bengaluru,4404.4,54.7,278.3,1541.6,1541.6,1321.3
2024-06-26,Bengaluru,4228.5,57.7,267.1,1480.0,1480.0,1268.6
2024-06-27,Bengaluru,5044.0,59.1,278.1,1765.4,1765.4,1513.2
2024-06-28,Bengaluru,3850.1,61.3,218.6,1347.5,1347.5,1155.0
2024-06-29,Bengaluru,3868.1,57.5,227.3,1353.8,1353.8,1160.4
2024-06-30,Bengaluru,4036.5,54.2,234.1,1412.8,1412.8,1211.0
2024-07-01,Bengaluru,3883.7,54.4,248.0,1359.3,1359.3,1165.1
2024-07-02,Bengaluru,4252.5,58.2,254.1,1488.4,1488.4,1275.7
2024-07-03,Bengaluru,4354.4,60.1,263.1,1524.1,1524.1,1306.3
2024-07-04,Bengaluru,3541.2,64.0,200.8,1239.4,1239.4,1062.4
2024-07-05,Bengaluru,3888.4,56.1,231.3,1361.0,1361.0,1166.5
2024-07-06,Bengaluru,4397.5,52.9,268.1,1539.1,1539.1,1319.2
2024-07-07,Bengaluru,3380.4,68.1,209.5,1183.1,1183.1,1014.1
2024-07-08,Bengaluru,3942.7,53.5,219.8,1380.0,1380.0,1182.8
2024-07-09,Bengaluru,4007.1,56.3,233.9,1402.5,1402.5,1202.1
2024-07-10,Bengaluru,3319.3,64.2,188.6,1161.8,1161.8,995.8
2024-07-11,Bengaluru,4192.3,54.6,230.8,1467.3,1467.3,1257.7
2024-07-12,Bengaluru,3911.4,62.4,226.7,1369.0,1369.0,1173.4
2024-07-13,Bengaluru,4088.7,55.5,235.5,1431.1,1431.1,1226.6
2024-07-14,Bengaluru,3542.6,66.7,197.2,1239.9,1239.9,1062.8
2024-07-15,Bengaluru,3722.7,57.5,218.3,1302.9,1302.9,1116.8
2024-07-16,Bengaluru,3975.3,59.4,251.1,1391.4,1391.4,1192.6
2024-07-17,Bengaluru,2753.2,54.6,152.9,963.6,963.6,826.0
2024-07-18,Bengaluru,3423.8,60.5,191.7,1198.3,1198.3,1027.2
2024-07-19,Bengaluru,4580.2,57.3,249.1,1603.1,1603.1,1374.1
2024-07-20,Bengaluru,4069.1,55.3,255.7,1424.2,1424.2,1220.7
2024-07-21,Bengaluru,3003.6,59.4,192.0,1051.3,1051.3,901.1
2024-07-22,Bengaluru,4339.9,50.5,255.4,1519.0,1519.0,1302.0
2024-07-23,Bengaluru,2967.7,55.5,188.6,1038.7,1038.7,890.3
2024-07-24,Bengaluru,4952.3,61.9,303.5,1733.3,1733.3,1485.7
2024-07-25,Bengaluru,4023.3,57.8,239.2,1408.2,1408.2,1207.0
2024-07-26,Bengaluru,3372.4,57.7,188.1,1180.3,1180.3,1011.7
2024-07-27,Bengaluru,4052.6,57.8,223.0,1418.4,1418.4,1215.8
2024-07-28,Bengaluru,3745.6,62.6,215.0,1311.0,1311.0,1123.7
2024-07-29,Bengaluru,2746.5,56.0,165.3,961.3,961.3,823.9
2024-07-30,Bengaluru,3378.3,56.8,200.5,1182.4,1182.4,1013.5
2024-07-31,Bengaluru,3868.4,58.3,234.7,1353.9,1353.9,1160.5
2024-08-01,Bengaluru,3044.4,53.2,168.7,1065.5,1065.5,913.3
2024-08-02,Bengaluru,3534.9,61.2,199.6,1237.2,1237.2,1060.5
2024-08-03,Bengaluru,3659.0,58.6,204.6,1280.7,1280.7,1097.7
2024-08-04,Bengaluru,3380.7,55.3,190.2,1183.2,1183.2,1014.2
2024-08-05,Bengaluru,3090.5,48.6,172.9,1081.7,1081.7,927.2
2024-08-06,Bengaluru,3250.4,52.3,197.1,1137.6,1137.6,975.1
2024-08-07,Bengaluru,3898.8,58.5,212.6,1364.6,1364.6,1169.7
2024-08-08,Bengaluru,3433.7,52.0,199.2,1201.8,1201.8,1030.1
2024-08-09,Bengaluru,4589.6,56.3,250.3,1606.4,1606.4,1376.9
2024-08-10,Bengaluru,3756.1,57.4,217.1,1314.6,1314.6,1126.8
2024-08-11,Bengaluru,2974.9,58.5,178.5,1041.2,1041.2,892.5
2024-08-12,Bengaluru,3499.1,60.2,197.0,1224.7,1224.7,1049.7
2024-08-13,Bengaluru,3062.7,54.5,187.6,1072.0,1072.0,918.8
2024-08-14,Bengaluru,3023.8,56.7,184.9,1058.3,1058.3,907.2
2024-08-15,Bengaluru,4167.4,54.5,239.4,1458.6,1458.6,1250.2
2024-08-16,Bengaluru,3505.3,54.3,218.7,1226.9,1226.9,1051.6
2024-08-17,Bengaluru,3877.6,59.7,237.4,1357.2,1357.2,1163.3
2024-08-18,Bengaluru,3022.3,53.2,192.2,1057.8,1057.8,906.7
2024-08-19,Bengaluru,3386.4,56.0,192.6,1185.2,1185.2,1015.9
2024-08-20,Bengaluru,3736.5,56.1,229.1,1307.8,1307.8,1121.0
2024-08-21,Bengaluru,3641.8,59.6,211.8,1274.6,1274.6,1092.6
2024-08-22,Bengaluru,3609.9,58.8,220.5,1263.5,1263.5,1083.0
2024-08-23,Bengaluru,3106.7,53.8,192.9,1087.4,1087.4,932.0
2024-08-24,Bengaluru,3750.0,59.9,241.1,1312.5,1312.5,1125.0
2024-08-25,Bengaluru,3261.4,55.6,193.6,1141.5,1141.5,978.4
2024-08-26,Bengaluru,3247.1,57.8,179.5,1136.5,1136.5,974.1
2024-08-27,Bengaluru,3405.3,58.7,196.4,1191.9,1191.9,1021.6
2024-08-28,Bengaluru,3031.4,58.3,171.1,1061.0,1061.0,909.4
2024-08-29,Bengaluru,4440.3,61.1,265.3,1554.1,1554.1,1332.1
2024-08-30,Bengaluru,3108.1,60.9,171.6,1087.8,1087.8,932.4
2024-08-31,Bengaluru,4660.9,45.6,261.1,1631.3,1631.3,1398.3
2024-09-01,Bengaluru,3317.5,62.2,204.6,1161.1,1161.1,995.3
2024-09-02,Bengaluru,2926.3,54.0,166.2,1024.2,1024.2,877.9
2024-09-03,Bengaluru,3212.6,56.2,189.1,1124.4,1124.4,963.8
2024-09-04,Bengaluru,3132.3,59.3,173.0,1096.3,1096.3,939.7
2024-09-05,Bengaluru,3294.6,56.4,204.1,1153.1,1153.1,988.4
2024-09-06,Bengaluru,3390.3,58.0,199.4,1186.6,1186.6,1017.1
2024-09-07,Bengaluru,3654.4,56.8,210.4,1279.1,1279.1,1096.3
2024-09-08,Bengaluru,3103.5,50.9,184.8,1086.2,1086.2,931.0
2024-09-09,Bengaluru,3620.2,53.8,206.7,1267.1,1267.1,1086.1
2024-09-10,Bengaluru,3454.8,61.9,191.3,1209.2,1209.2,1036.4
2024-09-11,Bengaluru,3252.2,56.1,187.7,1138.3,1138.3,975.7
2024-09-12,Bengaluru,3349.3,55.8,202.5,1172.2,1172.2,1004.8
2024-09-13,Bengaluru,3483.8,57.9,188.8,1219.3,1219.3,1045.2
2024-09-14,Bengaluru,3032.1,59.1,184.3,1061.2,1061.2,909.6
2024-09-15,Bengaluru,2840.9,56.2,163.8,994.3,994.3,852.3
2024-09-16,Bengaluru,3035.3,67.0,192.2,1062.4,1062.4,910.6
2024-09-17,Bengaluru,3821.9,56.1,221.1,1337.7,1337.7,1146.6
2024-09-18,Bengaluru,3032.0,55.1,178.3,1061.2,1061.2,909.6
2024-09-19,Bengaluru,3028.5,65.1,184.3,1060.0,1060.0,908.5
2024-09-20,Bengaluru,2951.0,55.8,178.3,1032.9,1032.9,885.3
2024-09-21,Bengaluru,3152.1,59.0,171.1,1103.2,1103.2,945.6
2024-09-22,Bengaluru,3704.7,52.9,206.4,1296.6,1296.6,1111.4
2024-09-23,Bengaluru,4143.1,62.6,260.8,1450.1,1450.1,1242.9
2024-09-24,Bengaluru,3045.9,56.3,194.9,1066.1,1066.1,913.8
2024-09-25,Bengaluru,3096.8,61.4,178.7,1083.9,1083.9,929.0
2024-09-26,Bengaluru,3293.9,57.7,197.1,1152.9,1152.9,988.2
2024-09-27,Bengaluru,3485.2,58.1,212.7,1219.8,1219.8,1045.6
2024-09-28,Bengaluru,2924.0,53.9,163.0,1023.4,1023.4,877.2
2024-09-29,Bengaluru,2950.1,60.2,176.7,1032.5,1032.5,885.0
2024-09-30,Bengaluru,3278.1,56.9,202.3,1147.3,1147.3,983.4
2024-10-01,Bengaluru,3028.9,56.7,184.2,1060.1,1060.1,908.7
2024-10-02,Bengaluru,3130.4,58.8,192.4,1095.7,1095.7,939.1
2024-10-03,Bengaluru,3068.9,53.3,169.8,1074.1,1074.1,920.7
2024-10-04,Bengaluru,2968.2,57.9,179.3,1038.9,1038.9,890.5
2024-10-05,Bengaluru,2694.6,53.3,159.2,943.1,943.1,808.4
2024-10-06,Bengaluru,2934.8,59.5,184.6,1027.2,1027.2,880.4
2024-10-07,Bengaluru,3007.8,51.1,177.2,1052.7,1052.7,902.3
2024-10-08,Bengaluru,3056.1,64.2,191.4,1069.6,1069.6,916.8
2024-10-09,Bengaluru,2820.1,64.1,182.0,987.0,987.0,846.0
2024-10-10,Bengaluru,3009.1,57.8,174.4,1053.2,1053.2,902.7
2024-10-11,Bengaluru,2835.4,60.8,165.8,992.4,992.4,850.6
2024-10-12,Bengaluru,2966.6,55.5,161.7,1038.3,1038.3,890.0
2024-10-13,Bengaluru,2921.0,63.6,187.9,1022.4,1022.4,876.3
2024-10-14,Bengaluru,3278.4,62.7,192.1,1147.4,1147.4,983.5
2024-10-15,Bengaluru,2932.6,59.5,169.6,1026.4,1026.4,879.8
2024-10-16,Bengaluru,3118.3,56.8,195.6,1091.4,1091.4,935.5
2024-10-17,Bengaluru,3174.4,61.6,173.1,1111.1,1111.1,952.3
2024-10-18,Bengaluru,3186.7,60.5,197.3,1115.3,1115.3,956.0
2024-10-19,Bengaluru,3222.6,58.7,185.8,1127.9,1127.9,966.8
2024-10-20,Bengaluru,3187.2,56.7,195.4,1115.5,1115.5,956.2
2024-10-21,Bengaluru,2992.1,65.5,180.5,1047.2,1047.2,897.6
2024-10-22,Bengaluru,3262.1,55.8,187.5,1141.7,1141.7,978.6
2024-10-23,Bengaluru,3189.4,59.8,199.7,1116.3,1116.3,956.8
2024-10-24,Bengaluru,2978.0,61.8,172.9,1042.3,1042.3,893.4
2024-10-25,Bengaluru,2791.5,59.2,161.8,977.0,977.0,837.5
2024-10-26,Bengaluru,2882.1,63.8,163.4,1008.7,1008.7,864.6
2024-10-27,Bengaluru,2780.9,58.9,155.9,973.3,973.3,834.3
2024-10-28,Bengaluru,3011.9,54.0,183.0,1054.2,1054.2,903.6
2024-10-29,Bengaluru,2967.9,57.2,176.5,1038.8,1038.8,890.4
2024-10-30,Bengaluru,3008.9,64.8,183.2,1053.1,1053.1,902.7
2024-10-31,Bengaluru,3088.0,58.6,195.2,1080.8,1080.8,926.4
2024-11-01,Bengaluru,3133.5,53.2,181.7,1096.7,1096.7,940.0
2024-11-02,Bengaluru,2909.9,55.4,166.5,1018.5,1018.5,873.0
2024-11-03,Bengaluru,2803.2,59.9,172.9,981.1,981.1,841.0
2024-11-04,Bengaluru,2899.1,66.4,179.4,1014.7,1014.7,869.7
2024-11-05,Bengaluru,2781.7,52.5,151.1,973.6,973.6,834.5
2024-11-06,Bengaluru,3021.3,63.5,175.8,1057.4,1057.4,906.4
2024-11-07,Bengaluru,3221.1,55.0,194.2,1127.4,1127.4,966.3
2024-11-08,Bengaluru,2992.4,57.0,166.3,1047.3,1047.3,897.7
2024-11-09,Bengaluru,2854.7,60.3,182.6,999.1,999.1,856.4
2024-11-10,Bengaluru,2816.5,65.3,177.2,985.8,985.8,845.0
2024-11-11,Bengaluru,3188.7,57.7,177.9,1116.0,1116.0,956.6
2024-11-12,Bengaluru,2950.5,62.7,185.1,1032.7,1032.7,885.1
2024-11-13,Bengaluru,2846.8,60.4,166.8,996.4,996.4,854.0
2024-11-14,Bengaluru,3071.1,54.8,194.3,1074.9,1074.9,921.3
2024-11-15,Bengaluru,3073.2,53.2,191.7,1075.6,1075.6,922.0
2024-11-16,Bengaluru,3166.0,57.5,173.9,1108.1,1108.1,949.8
2024-11-17,Bengaluru,3159.5,62.8,184.4,1105.8,1105.8,947.9
2024-11-18,Bengaluru,3040.9,59.0,168.3,1064.3,1064.3,912.3
2024-11-19,Bengaluru,2872.0,58.1,181.4,1005.2,1005.2,861.6
2024-11-20,Bengaluru,2941.8,61.9,179.9,1029.6,1029.6,882.5
2024-11-21,Bengaluru,3028.9,57.6,177.2,1060.1,1060.1,908.7
2024-11-22,Bengaluru,2957.4,55.5,171.8,1035.1,1035.1,887.2
2024-11-23,Bengaluru,3007.8,64.3,178.3,1052.7,1052.7,902.3
2024-11-24,Bengaluru,3151.1,62.2,195.4,1102.9,1102.9,945.3
2024-11-25,Bengaluru,2946.2,54.7,187.4,1031.2,1031.2,883.9
2024-11-26,Bengaluru,2845.3,64.1,156.6,995.9,995.9,853.6
2024-11-27,Bengaluru,3019.9,61.8,191.9,1057.0,1057.0,906.0
2024-11-28,Bengaluru,2981.1,56.0,192.4,1043.4,1043.4,894.3
2024-11-29,Bengaluru,3074.2,59.0,191.2,1076.0,1076.0,922.2
2024-11-30,Bengaluru,3062.8,57.7,185.6,1072.0,1072.0,918.8
2024-12-01,Bengaluru,2926.9,59.2,174.2,1024.4,1024.4,878.1
2024-12-02,Bengaluru,2984.2,56.8,186.4,1044.5,1044.5,895.2
2024-12-03,Bengaluru,2832.1,68.1,167.2,991.2,991.2,849.6
2024-12-04,Bengaluru,3130.8,59.6,194.5,1095.8,1095.8,939.3
2024-12-05,Bengaluru,3144.7,57.6,191.4,1100.6,1100.6,943.4
2024-12-06,Bengaluru,2906.0,55.5,162.1,1017.1,1017.1,871.8
2024-12-07,Bengaluru,2871.8,65.9,167.7,1005.1,1005.1,861.5
2024-12-08,Bengaluru,3084.6,57.7,178.9,1079.6,1079.6,925.4
2024-12-09,Bengaluru,3128.8,60.8,181.5,1095.1,1095.1,938.6
2024-12-10,Bengaluru,3101.4,61.8,199.6,1085.5,1085.5,930.4
2024-12-11,Bengaluru,2989.5,59.8,180.4,1046.3,1046.3,896.8
2024-12-12,Bengaluru,2939.9,56.1,182.2,1029.0,1029.0,882.0
2024-12-13,Bengaluru,2934.1,64.9,186.0,1026.9,1026.9,880.2
2024-12-14,Bengaluru,3078.7,56.5,187.4,1077.5,1077.5,923.6
2024-12-15,Bengaluru,3098.1,57.7,192.6,1084.3,1084.3,929.4
2024-12-16,Bengaluru,3068.1,62.9,191.0,1073.8,1073.8,920.4
2024-12-17,Bengaluru,3021.0,63.0,177.6,1057.4,1057.4,906.3
2024-12-18,Bengaluru,2756.8,68.6,174.0,964.9,964.9,827.0
2024-12-19,Bengaluru,2790.0,60.4,170.0,976.5,976.5,837.0
2024-12-20,Bengaluru,3089.3,54.6,192.1,1081.2,1081.2,926.8
2024-12-21,Bengaluru,2801.9,61.9,152.0,980.6,980.6,840.6
2024-12-22,Bengaluru,2964.3,57.3,163.2,1037.5,1037.5,889.3
2024-12-23,Bengaluru,2772.9,63.6,167.2,970.5,970.5,831.9
2024-12-24,Bengaluru,2947.5,55.4,181.9,1031.6,1031.6,884.3
2024-12-25,Bengaluru,3021.1,57.4,186.0,1057.4,1057.4,906.3
2024-12-26,Bengaluru,3295.7,57.1,209.1,1153.5,1153.5,988.7
2024-12-27,Bengaluru,2869.0,59.7,176.6,1004.2,1004.2,860.7
2024-12-28,Bengaluru,2798.5,56.7,180.4,979.5,979.5,839.5
2024-12-29,Bengaluru,2838.1,59.6,180.0,993.3,993.3,851.4
2024-12-30,Bengaluru,2952.9,55.4,178.1,1033.5,1033.5,885.9
2024-12-31,Bengaluru,2968.9,56.6,171.3,1039.1,1039.1,890.7
2025-01-01,Bengaluru,2773.1,59.4,165.6,970.6,970.6,831.9
2025-01-02,Bengaluru,3058.0,57.0,197.1,1070.3,1070.3,917.4
2025-01-03,Bengaluru,3061.0,58.1,180.3,1071.4,1071.4,918.3
2025-01-04,Bengaluru,3050.2,56.9,169.4,1067.6,1067.6,915.1
2025-01-05,Bengaluru,3111.7,60.0,200.5,1089.1,1089.1,933.5
2025-01-06,Bengaluru,2912.0,63.3,185.5,1019.2,1019.2,873.6
2025-01-07,Bengaluru,3343.9,62.5,214.1,1170.4,1170.4,1003.2
2025-01-08,Bengaluru,3258.0,58.1,184.0,1140.3,1140.3,977.4
2025-01-09,Bengaluru,2893.4,60.6,175.9,1012.7,1012.7,868.0
2025-01-10,Bengaluru,3187.6,56.7,176.2,1115.7,1115.7,956.3
2025-01-11,Bengaluru,2750.2,62.0,169.8,962.6,962.6,825.1
2025-01-12,Bengaluru,2692.9,66.2,146.7,942.5,942.5,807.9
2025-01-13,Bengaluru,2974.5,60.9,192.1,1041.1,1041.1,892.3
